NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,Label
Cash loans,M,N,0,112500.0,771781.5,43222.5,Maternity leave,Married,-13489,Invalid
Cash loans,M,N,1,135000.0,675000.0,24376.5,Working,Married,-16732,Valid
Cash loans,F,Y,0,135000.0,709866.0,23026.5,Commercial associate,Married,-18347,Valid
Cash loans,F,Y,0,157500.0,1260000.0,33237.0,Working,Civil marriage,-15850,Valid
Cash loans,F,Y,0,103500.0,358213.5,35559.0,Working,Married,-19772,Valid
Revolving loans,M,Y,0,270000.0,157500.0,7875.0,Working,Single / not married,-21713,Valid
abcd,F,Y,0,77854.5,720000.0,18990.0,Working,Separated,-18257,Invalid
Cash loans,M,Y,0,90000.0,675000.0,36747.0,Working,Married,-18282,Valid
Revolving loans,M,Y,0,112500.0,225000.0,11250.0,Working,Civil marriage,-16614,Valid
Cash loans,F,Y,3,112500.0,900000.0,26446.5,Working,Married,-9949,Valid
Cash loans,M,Y,0,135000.0,673875.0,19831.5,Working,Married,-20382,Valid
Cash loans,M,Y,0,180000.0,132768.0,7330.5,Pensioner,Single / not married,-5462,Invalid
Cash loans,F,Y,0,65364186.0,203760.0,11826.0,Pensioner,Married,-21270,Invalid
Cash loans,F,Y,0,247500.0,604152.0,30978.0,Commercial associate,Separated,-15729,Valid
Cash loans,F,Y,4,72000.0,355536.0,19287.0,Working,Married,-13510,Valid
Cash loans,M,Y,0,90000.0,547344.0,17919.0,Maternity leave,Widow,-10978,Invalid
abcd,F,N,0,135000.0,1084500.0,31707.0,Working,Civil marriage,-16155,Invalid
abcd,M,Y,1,126000.0,121500.0,14548.5,Working,Married,-12116,Invalid
Cash loans,M,N,0,180000.0,810378.0,26271.0,Commercial associate,Separated,-14079,Valid
Cash loans,F,N,0,270000.0,1575000.0,43312.5,Commercial associate,Widow,-21059,Valid
Cash loans,F,N,0,180000.0,1327500.0,42952.5,Commercial associate,Married,-17170,Valid
Revolving loans,F,Y,0,99000.0,270000.0,13500.0,Working,Married,-16264,Valid
Cash loans,F,Y,0,202500.0,790434.0,33619.5,State servant,Separated,-16834,Valid
Cash loans,M,Y,0,153000.0,573408.0,24421.5,Maternity leave,Married,-12109,Invalid
Cash loans,M,Y,1,315000.0,1024636.5,33993.0,Pensioner,Married,-6451,Invalid
abcd,M,Y,1,540000.0,900000.0,57649.5,Commercial associate,Married,-10548,Invalid
Cash loans,X,Y,0,92250.0,178290.0,17631.0,Working,Married,-18522,Invalid
Cash loans,M,Y,0,112500.0,544491.0,17694.0,Working,Single / not married,-14697,Valid
Cash loans,F,Y,0,135000.0,255960.0,15786.0,Pensioner,Married,-24038,Valid
Cash loans,M,Y,0,315000.0,168102.0,19093.5,Working,Married,-12762,Valid
Cash loans,F,N,0,90000.0,521280.0,28408.5,Commercial associate,Single / not married,-10731,Valid
Cash loans,M,Y,0,202500.0,312768.0,24840.0,Commercial associate,Civil marriage,-12675,Valid
Cash loans,X,Y,0,157500.0,521280.0,41926.5,Working,Married,-20957,Invalid
Cash loans,M,N,1,225000.0,450000.0,41773.5,Working,Married,-14411,Valid
Cash loans,F,Y,0,180000.0,558855.0,37476.0,Commercial associate,Married,-17248,Valid
Cash loans,M,Y,0,81000.0,585000.0,24916.5,Maternity leave,Married,-13134,Invalid
Cash loans,M,Y,0,112500.0,22692.0,10984.5,Commercial associate,Married,-16927,Invalid
Cash loans,M,Y,1,720000.0,965340.0,101497.5,Commercial associate,Married,-14973,Valid
Cash loans,F,N,1,450000.0,1288350.0,37800.0,Working,Separated,-14089,Valid
Cash loans,F,N,0,112500.0,296280.0,14251.5,Working,Single / not married,-16160,Valid
Cash loans,M,Y,0,135000.0,916299.0,38952.0,Maternity leave,Married,-11450,Invalid
Cash loans,F,N,0,90000.0,284400.0,10719.0,Working,Single / not married,-13335,Valid
Cash loans,F,Y,2,247500.0,1288350.0,37800.0,Working,Married,-13111,Valid
Cash loans,M,Y,0,75959219.0,416052.0,20236.5,Working,Separated,-13508,Invalid
abcd,F,Y,2,202500.0,1006920.0,51543.0,Working,Married,-12205,Invalid
Cash loans,M,Y,0,157500.0,5244433.0,12433.5,Working,Civil marriage,-17503,Invalid
Cash loans,M,Y,0,135000.0,1288350.0,37669.5,Maternity leave,Married,-12443,Invalid
Revolving loans,F,Y,0,180000.0,270000.0,13500.0,Working,Married,-19166,Valid
abcd,F,Y,1,135000.0,316125.0,20331.0,Working,Widow,-14048,Invalid
Cash loans,X,Y,0,135000.0,499261.5,24412.5,Commercial associate,Single / not married,-15686,Invalid
Cash loans,M,N,0,78587143.0,1310931.0,43456.5,Working,Married,-11920,Invalid
Cash loans,F,Y,1,67500.0,191880.0,18819.0,Working,Married,-16081,Valid
Revolving loans,F,Y,0,202500.0,5189279.0,29250.0,Working,Widow,-20051,Invalid
Cash loans,M,Y,0,90000.0,126000.0,9549.0,Working,Married,-11060,Valid
Cash loans,M,Y,1,157500.0,479578.5,24615.0,Maternity leave,Married,-11407,Invalid
Cash loans,M,Y,0,67500.0,755190.0,36459.0,State servant,Married,-20402,Valid
Cash loans,F,N,0,135000.0,417024.0,35806.5,Working,Single / not married,-19406,Valid
Revolving loans,F,Y,1,67500.0,202500.0,10125.0,Working,Married,-9828,Valid
Cash loans,M,N,0,180000.0,631332.0,32202.0,Maternity leave,Widow,-13744,Invalid
Cash loans,M,Y,1,135000.0,629325.0,32260.5,Maternity leave,Separated,-13383,Invalid
abcd,F,Y,0,157500.0,634482.0,18679.5,Pensioner,Married,-23189,Invalid
Cash loans,M,N,0,225000.0,135000.0,16020.0,Working,Married,-13362,Valid
abcd,M,Y,1,270000.0,634896.0,47470.5,Commercial associate,Married,-17281,Invalid
Cash loans,M,Y,1,117000.0,142200.0,8293.5,Maternity leave,Married,-11462,Invalid
Cash loans,X,Y,0,157500.0,715095.0,50985.0,Pensioner,Married,-23836,Invalid
Cash loans,M,Y,2,180000.0,485640.0,37710.0,Working,Married,-11408,Valid
Cash loans,F,Y,0,135000.0,1236816.0,40027.5,Working,Married,-17866,Valid
Cash loans,M,N,0,112500.0,785250.0,21721.5,Pensioner,Married,-4253,Invalid
Cash loans,F,Y,0,135000.0,675000.0,25015.5,Pensioner,Married,-18969,Valid
Cash loans,F,Y,0,135000.0,573408.0,25389.0,Pensioner,Married,-20820,Valid
Cash loans,F,Y,0,202500.0,501363.0,24250.5,Working,Married,-16077,Valid
Cash loans,F,N,0,180000.0,781920.0,34573.5,Pensioner,Married,-5859,Invalid
Cash loans,F,Y,0,81000.0,270000.0,12024.0,State servant,Separated,-23153,Valid
Cash loans,F,Y,0,225000.0,755190.0,30078.0,Working,Separated,-18029,Valid
Revolving loans,F,Y,0,103500.0,202500.0,10125.0,Working,Married,-15275,Valid
Cash loans,M,Y,2,180000.0,5239357.0,37800.0,Working,Married,-13006,Invalid
Cash loans,M,Y,1,112500.0,314055.0,19107.0,Working,Married,-8117,Valid
Cash loans,F,Y,0,180000.0,545040.0,20677.5,Commercial associate,Married,-11446,Valid
Cash loans,F,Y,0,112500.0,604152.0,29196.0,Working,Married,-16110,Valid
Cash loans,M,Y,0,144000.0,1019610.0,33826.5,Commercial associate,Married,-23733,Valid
Cash loans,X,Y,0,180000.0,270000.0,14647.5,Working,Single / not married,-8993,Invalid
Cash loans,M,N,1,171000.0,832500.0,33147.0,Working,Civil marriage,-13067,Valid
Cash loans,F,N,2,112500.0,518562.0,22099.5,Pensioner,Married,-4997,Invalid
Cash loans,M,Y,0,202500.0,607500.0,47997.0,Working,Married,-10993,Valid
Cash loans,X,Y,1,112500.0,587619.0,17311.5,Working,Separated,-16995,Invalid
Cash loans,M,N,0,90000.0,593010.0,22977.0,Maternity leave,Widow,-12602,Invalid
Cash loans,M,Y,2,54000.0,545040.0,26640.0,Working,Married,-11526,Valid
Cash loans,X,N,0,157500.0,849685.5,25888.5,Working,Married,-17136,Invalid
Cash loans,M,Y,1,112500.0,220500.0,14863.5,Pensioner,Separated,-6261,Invalid
Cash loans,M,N,0,81000.0,450000.0,24412.5,Pensioner,Civil marriage,-5877,Invalid
Cash loans,M,Y,0,315000.0,1288350.0,37800.0,Pensioner,Married,-6468,Invalid
Cash loans,M,Y,2,73256292.0,270000.0,14107.5,Commercial associate,Married,-11071,Invalid
Revolving loans,M,N,1,180000.0,270000.0,13500.0,Commercial associate,Married,-14750,Valid
Cash loans,M,Y,0,135000.0,521280.0,41796.0,Maternity leave,Married,-12941,Invalid
Cash loans,F,N,0,180000.0,1282500.0,35397.0,Pensioner,Married,-5519,Invalid
abcd,M,Y,0,180000.0,360000.0,19660.5,Working,Married,-11024,Invalid
Cash loans,X,Y,0,157500.0,894906.0,31833.0,Working,Married,-18844,Invalid
abcd,M,N,0,135000.0,474363.0,21024.0,State servant,Civil marriage,-17890,Invalid
Cash loans,F,Y,0,225000.0,234324.0,23305.5,Commercial associate,Separated,-19822,Valid
Cash loans,M,Y,0,202500.0,545040.0,35617.5,Commercial associate,Single / not married,-13519,Valid
Cash loans,F,Y,1,112500.0,325908.0,13936.5,Pensioner,Civil marriage,-19509,Valid
Revolving loans,F,Y,0,3365.0,202500.0,10125.0,Pensioner,Married,-21973,Invalid
Revolving loans,X,Y,0,135000.0,180000.0,9000.0,Working,Married,-8683,Invalid
Cash loans,M,Y,0,180000.0,1223010.0,48631.5,Working,Married,-18264,Valid
Cash loans,F,Y,0,70017223.0,1596568.5,55624.5,State servant,Married,-18524,Invalid
Cash loans,F,Y,0,67500.0,900000.0,26446.5,Working,Married,-15621,Valid
Cash loans,F,N,1,90000.0,161730.0,11385.0,Working,Married,-15330,Valid
Cash loans,F,N,0,112500.0,25836.0,16096.5,Pensioner,Married,-22705,Invalid
Cash loans,X,Y,0,54000.0,1125000.0,47794.5,Pensioner,Married,-22806,Invalid
Cash loans,F,N,0,121500.0,76410.0,7825.5,Pensioner,Separated,-20593,Valid
Cash loans,M,Y,0,247500.0,521280.0,35392.5,Pensioner,Married,-6391,Invalid
abcd,M,Y,0,126000.0,545040.0,20677.5,Working,Married,-23139,Invalid
Cash loans,M,Y,0,112500.0,781920.0,41787.0,Working,Married,-21489,Valid
Cash loans,X,Y,0,225000.0,1237684.5,52569.0,Commercial associate,Married,-19086,Invalid
Cash loans,M,Y,0,157500.0,592560.0,35937.0,Maternity leave,Civil marriage,-11168,Invalid
Cash loans,F,Y,0,202500.0,463941.0,28165.5,Working,Civil marriage,-10022,Valid
Cash loans,M,Y,0,112500.0,238500.0,28435.5,Pensioner,Married,-21274,Valid
Cash loans,F,Y,0,135000.0,148365.0,10453.5,Pensioner,Married,-4129,Invalid
Revolving loans,M,Y,1,153000.0,270000.0,13500.0,Maternity leave,Single / not married,-13471,Invalid
Cash loans,F,N,0,180000.0,1312110.0,52168.5,Working,Married,-16826,Valid
Cash loans,M,N,1,65553086.0,1321902.0,42772.5,Working,Married,-15014,Invalid
Cash loans,M,N,0,185310.0,2409250.5,70515.0,Working,Married,-12356,Valid
Cash loans,M,Y,0,103500.0,269550.0,14751.0,Pensioner,Married,-5587,Invalid
Cash loans,M,N,0,270000.0,1125000.0,36292.5,Working,Married,-16081,Valid
Cash loans,X,Y,0,76500.0,63000.0,6912.0,Working,Married,-12887,Invalid
Cash loans,X,N,0,126000.0,441481.5,29632.5,Working,Married,-9551,Invalid
Cash loans,M,Y,1,234000.0,254700.0,27022.5,State servant,Married,-13176,Valid
Cash loans,M,N,0,202500.0,900000.0,29164.5,Working,Married,-20405,Valid
abcd,F,N,0,157500.0,1201500.0,61033.5,Working,Married,-10302,Invalid
Cash loans,M,N,2,675000.0,1984500.0,52479.0,Maternity leave,Married,-12351,Invalid
Cash loans,M,Y,0,202500.0,500211.0,25537.5,Maternity leave,Married,-12336,Invalid
Cash loans,M,Y,0,180000.0,1288350.0,41692.5,Commercial associate,Single / not married,-19442,Valid
Cash loans,F,Y,0,67500.0,256167.0,20367.0,Pensioner,Widow,-23066,Valid
Cash loans,M,Y,0,189000.0,709879.5,34281.0,Maternity leave,Married,-13247,Invalid
abcd,F,Y,0,90000.0,1094688.0,39451.5,Working,Married,-15433,Invalid
Cash loans,F,N,0,405000.0,23554.0,109917.0,Working,Married,-22651,Invalid
Cash loans,F,Y,0,99000.0,284400.0,16011.0,Pensioner,Widow,-22935,Valid
Cash loans,M,Y,0,180000.0,298512.0,29655.0,Maternity leave,Single / not married,-11521,Invalid
Cash loans,M,N,0,135000.0,1061599.5,30555.0,Maternity leave,Single / not married,-11727,Invalid
Cash loans,M,N,2,112500.0,719946.0,30631.5,Maternity leave,Single / not married,-11222,Invalid
Cash loans,F,Y,0,112500.0,24092.0,16164.0,State servant,Married,-15435,Invalid
Cash loans,F,Y,0,166500.0,119448.0,9567.0,Working,Separated,-15469,Valid
Cash loans,F,N,0,112500.0,337761.0,17374.5,Working,Separated,-16407,Valid
abcd,F,Y,0,135000.0,450000.0,23107.5,Pensioner,Married,-22784,Invalid
Cash loans,M,Y,2,270000.0,247275.0,22680.0,Commercial associate,Married,-12846,Valid
abcd,M,N,0,225000.0,298512.0,31801.5,Commercial associate,Married,-19912,Invalid
Revolving loans,M,Y,0,180000.0,540000.0,27000.0,Maternity leave,Civil marriage,-13071,Invalid
Cash loans,M,Y,1,225000.0,685012.5,35154.0,Commercial associate,Married,-10085,Valid
Cash loans,X,Y,1,180000.0,508495.5,39478.5,Working,Married,-12222,Invalid
Cash loans,M,Y,0,157500.0,1288350.0,37800.0,Working,Married,-16130,Valid
Cash loans,M,Y,1,225000.0,755190.0,36459.0,Maternity leave,Married,-13158,Invalid
Cash loans,M,N,2,265693.5,675000.0,18562.5,Commercial associate,Married,-14699,Valid
abcd,F,Y,0,180000.0,728460.0,40806.0,Pensioner,Civil marriage,-23126,Invalid
Cash loans,M,N,0,157500.0,152820.0,16587.0,Pensioner,Married,-4734,Invalid
Cash loans,M,Y,0,225000.0,545040.0,25407.0,Pensioner,Married,-4776,Invalid
Cash loans,F,Y,0,54000.0,66222.0,6579.0,Pensioner,Single / not married,-24592,Valid
Cash loans,M,Y,0,157500.0,352044.0,13270.5,Working,Married,-20729,Valid
Cash loans,F,N,0,247500.0,337500.0,28966.5,Pensioner,Single / not married,-20072,Valid
Cash loans,M,Y,1,72000.0,247275.0,17586.0,Maternity leave,Married,-13772,Invalid
Cash loans,F,N,0,180000.0,781920.0,23836.5,Pensioner,Married,-21606,Valid
Cash loans,F,Y,2,144000.0,469152.0,28350.0,Working,Single / not married,-11584,Valid
Cash loans,M,Y,2,90000.0,5137002.0,31464.0,Working,Married,-14162,Invalid
Cash loans,F,N,0,81000.0,382500.0,21955.5,Pensioner,Married,-4319,Invalid
abcd,F,Y,2,360000.0,675000.0,53460.0,Commercial associate,Married,-11610,Invalid
Cash loans,F,N,0,135000.0,337500.0,17671.5,Pensioner,Single / not married,-4198,Invalid
Cash loans,M,N,1,180000.0,1686591.0,44622.0,Commercial associate,Married,-13360,Valid
Cash loans,M,Y,0,270000.0,377370.0,26968.5,Commercial associate,Married,-21417,Valid
Cash loans,F,Y,0,315000.0,505642.5,25983.0,Pensioner,Married,-19366,Valid
Cash loans,F,Y,0,225000.0,508495.5,20164.5,Working,Married,-14286,Valid
Cash loans,F,Y,0,112500.0,808650.0,26086.5,Pensioner,Civil marriage,-4436,Invalid
Cash loans,F,Y,1,135000.0,495000.0,25402.5,Pensioner,Married,-5049,Invalid
Cash loans,F,Y,0,112500.0,1125000.0,44748.0,Working,Married,-18846,Valid
Cash loans,M,Y,0,108000.0,448056.0,21919.5,Pensioner,Civil marriage,-5682,Invalid
Cash loans,X,N,0,88656.75,455040.0,12001.5,Commercial associate,Single / not married,-8098,Invalid
Revolving loans,F,Y,2,90000.0,247500.0,12375.0,Pensioner,Civil marriage,-16951,Valid
Cash loans,M,Y,0,211500.0,215640.0,13158.0,State servant,Married,-15091,Valid
Cash loans,F,Y,0,54000.0,673875.0,19831.5,Pensioner,Separated,-20716,Valid
Revolving loans,F,N,0,225000.0,585000.0,29250.0,Pensioner,Married,-4228,Invalid
Cash loans,M,Y,1,171000.0,539100.0,25933.5,Working,Married,-10708,Valid
Cash loans,M,N,2,202500.0,20357.0,16924.5,State servant,Married,-11729,Invalid
Cash loans,M,Y,0,69603311.0,1054935.0,41836.5,Commercial associate,Married,-16834,Invalid
abcd,M,Y,0,225000.0,497520.0,31923.0,Commercial associate,Married,-24495,Invalid
Cash loans,F,N,0,80490027.0,135000.0,10822.5,Working,Civil marriage,-8718,Invalid
Cash loans,F,Y,1,90000.0,284400.0,16456.5,Working,Civil marriage,-15844,Valid
Cash loans,M,N,0,135000.0,552555.0,18391.5,Pensioner,Single / not married,-23337,Valid
abcd,M,Y,0,112500.0,675000.0,21906.0,Working,Married,-17966,Invalid
Cash loans,F,Y,1,135000.0,585000.0,28273.5,Commercial associate,Married,-11903,Valid
Cash loans,M,N,0,270000.0,497520.0,49338.0,Working,Married,-18008,Valid
Revolving loans,M,Y,0,225000.0,630000.0,31500.0,Working,Single / not married,-12187,Valid
Cash loans,M,N,0,60166675.0,225000.0,24232.5,Working,Single / not married,-9003,Invalid
Cash loans,F,N,1,135000.0,900000.0,32017.5,Commercial associate,Married,-10052,Valid
Cash loans,M,N,0,270000.0,450000.0,21888.0,Working,Civil marriage,-17594,Valid
abcd,F,Y,0,270000.0,1304658.0,38277.0,Working,Married,-17169,Invalid
Revolving loans,X,Y,2,270000.0,675000.0,33750.0,Commercial associate,Civil marriage,-12266,Invalid
abcd,F,Y,2,180000.0,292500.0,14625.0,Working,Married,-12721,Invalid
Cash loans,F,N,0,157500.0,20219.0,7749.0,Working,Separated,-17494,Invalid
Cash loans,X,N,1,166500.0,519633.0,36292.5,Pensioner,Married,-18653,Invalid
Cash loans,M,N,0,225000.0,450000.0,23692.5,Maternity leave,Married,-12002,Invalid
Cash loans,F,N,2,94500.0,219870.0,9814.5,Working,Civil marriage,-14342,Valid
Cash loans,M,Y,2,450000.0,1125000.0,43722.0,Commercial associate,Married,-17335,Valid
Cash loans,M,Y,0,126000.0,270126.0,16321.5,Maternity leave,Married,-11801,Invalid
Cash loans,F,Y,0,148500.0,152820.0,16587.0,Working,Widow,-18934,Valid
Cash loans,F,Y,0,112500.0,247500.0,12766.5,Pensioner,Single / not married,-19216,Valid
Cash loans,F,Y,0,229500.0,20113.0,26086.5,Working,Single / not married,-20181,Invalid
Cash loans,M,Y,0,135000.0,855882.0,34074.0,Commercial associate,Married,-19906,Valid
Cash loans,M,N,1,157500.0,808650.0,21460.5,Maternity leave,Married,-12346,Invalid
Cash loans,M,Y,1,121500.0,1078200.0,38331.0,Maternity leave,Married,-13169,Invalid
Cash loans,M,Y,0,81000.0,547344.0,17919.0,Maternity leave,Widow,-11003,Invalid
Cash loans,F,Y,0,70878382.0,508500.0,16402.5,Pensioner,Widow,-21909,Invalid
abcd,F,Y,1,202500.0,715095.0,53595.0,Commercial associate,Married,-14132,Invalid
Cash loans,F,Y,1,135000.0,625536.0,25245.0,Commercial associate,Civil marriage,-12689,Valid
Cash loans,M,Y,0,180000.0,5142777.0,15642.0,Working,Married,-11298,Invalid
Revolving loans,M,Y,1,180000.0,270000.0,13500.0,Working,Married,-11708,Valid
Cash loans,M,Y,1,135000.0,254700.0,17149.5,Maternity leave,Married,-13062,Invalid
Revolving loans,F,Y,0,135000.0,5109200.0,19125.0,Commercial associate,Married,-20248,Invalid
Cash loans,F,N,0,70445024.0,1039500.0,30393.0,Commercial associate,Married,-17823,Invalid
Cash loans,F,N,0,135000.0,298512.0,20079.0,Commercial associate,Widow,-22847,Valid
Cash loans,M,Y,2,225000.0,454500.0,21996.0,Working,Married,-14043,Valid
abcd,F,N,1,72000.0,814041.0,28971.0,Working,Married,-10581,Invalid
Cash loans,F,Y,2,90000.0,269550.0,14242.5,Working,Civil marriage,-15131,Valid
Cash loans,M,Y,0,113400.0,495000.0,25272.0,Commercial associate,Married,-9295,Valid
Cash loans,M,Y,0,270000.0,5184404.0,12456.0,Working,Single / not married,-16889,Invalid
Cash loans,X,Y,1,135000.0,544491.0,16047.0,Working,Married,-15717,Invalid
Cash loans,F,N,0,405000.0,540000.0,52735.5,Working,Married,-12764,Valid
Cash loans,M,Y,2,112500.0,5233982.0,24696.0,Working,Married,-12884,Invalid
Cash loans,M,Y,0,225000.0,494550.0,39780.0,Working,Married,-17578,Valid
Cash loans,M,N,0,112500.0,697500.0,23179.5,Commercial associate,Single / not married,-15445,Valid
Cash loans,F,Y,0,67500.0,95940.0,9616.5,Pensioner,Separated,-4784,Invalid
Cash loans,F,Y,1,112500.0,675000.0,32602.5,Working,Married,-16952,Valid
Cash loans,M,Y,1,69019945.0,846000.0,27418.5,Commercial associate,Married,-14186,Invalid
Cash loans,M,N,0,180000.0,819432.0,24088.5,Maternity leave,Married,-13767,Invalid
Cash loans,F,Y,0,76500.0,808650.0,31464.0,Working,Married,-8298,Valid
Cash loans,M,N,1,1388.0,364428.0,9612.0,Working,Married,-16315,Invalid
Cash loans,M,Y,0,90000.0,225000.0,17905.5,Maternity leave,Married,-12912,Invalid
Revolving loans,F,Y,0,67500.0,180000.0,9000.0,Pensioner,Married,-20918,Valid
Cash loans,M,Y,0,67500.0,351000.0,17014.5,Maternity leave,Single / not married,-11067,Invalid
Cash loans,F,Y,1,157500.0,497520.0,36184.5,Working,Married,-12017,Valid
Cash loans,X,N,0,202500.0,143910.0,15241.5,Commercial associate,Civil marriage,-17673,Invalid
Cash loans,M,Y,0,135000.0,521280.0,23089.5,Maternity leave,Widow,-11381,Invalid
Cash loans,F,Y,0,49500.0,103500.0,7357.5,Pensioner,Married,-21393,Valid
Revolving loans,F,N,0,202500.0,540000.0,27000.0,Pensioner,Separated,-23280,Valid
Cash loans,M,Y,0,157500.0,450000.0,21649.5,Maternity leave,Married,-11396,Invalid
Revolving loans,M,Y,0,135000.0,270000.0,13500.0,Pensioner,Married,-5905,Invalid
Cash loans,M,Y,0,315000.0,855000.0,30420.0,Commercial associate,Married,-15077,Valid
Cash loans,M,Y,0,90000.0,315000.0,15448.5,Working,Married,-17915,Valid
Cash loans,M,Y,0,175500.0,254700.0,24939.0,Maternity leave,Married,-12976,Invalid
Cash loans,F,N,0,225000.0,521280.0,22959.0,Commercial associate,Single / not married,-13163,Valid
Cash loans,F,N,0,90000.0,170640.0,11533.5,Commercial associate,Civil marriage,-15223,Valid
Cash loans,F,Y,0,112500.0,545040.0,20547.0,Working,Civil marriage,-17486,Valid
abcd,F,Y,0,108000.0,254700.0,24939.0,Pensioner,Married,-24793,Invalid
Cash loans,F,N,0,117000.0,1129500.0,31059.0,Commercial associate,Married,-19371,Valid
Cash loans,F,Y,0,315000.0,696528.0,50683.5,Commercial associate,Single / not married,-14059,Valid
Revolving loans,M,Y,0,193500.0,450000.0,22500.0,Commercial associate,Single / not married,-16077,Valid
